"FEL1004","HEAD GKT CHEV SB 350-400 steel o-ring each","GASKETS",78.2,"Y","FEL1004B PKT OF 10 FROM MOTORSTATE 224.99US"
"AUM 3531M","GAUGE W/TEMP 40-120c SPORT COMP","ACCESSORY",146.67,"Y",
"PIOPF620-200","KEEPERS FORD 302-351c multi groove","MISC",0.5,"Y",
"AUM 3241","OIL PRESSURE SENDER 18 PSI","ACCESSORY",32.87,"Y",
"ARP234-5602","MAIN STUDS CHEV SB 4 BOLT SPLAYED NOT 400","MISC",174.2,"Y",
"AUM 23800","GAUGE POD 2-1/16 300ZX 90-96 DOUBLE","ACCESSORY",79.96,"Y",
"AUM 23801","GAUGE POD 2-1/16 300ZX 90-96 SINGLE","ACCESSORY",71.07,"Y",
"NULONG60","TRANS & PWR STEERING TREAT","CHEMICALS",9.73,"Y",
"AUM 3401","GAUGE BOOST/VAC SPORTCOMP","ACCESSORY",138.65,"Y",
"AUM 3402","GAUGE BLOWER PRESS 2-5/8in SPORTCOMP","ACCESSORY",115.51,"Y",
"ULT31122","GLOVES 1 LAYER MED RED","CLOTHING",88.87,"Y",
"AUM 3243","OIL PRESSURE SENDER 50 PSI","ACCESSORY",39.98,"Y",
"HANS20","HANS DEVICE 20deg MEDIUM fixed tethers","CLOTHING",1205,"Y",
"AUM 5421","GAUGE OIL PRESS 0-100psi PROCOMP LIQUID","ACCESSORY",204.43,"Y",
"AUM 5427","GAUGE OIL PRESS 0-100psi PROCOMP","ACCESSORY",178.66,"Y",
"AUM 4531","GAUGE W/TEMP 140-280f ULTRA NITE","ACCESSORY",204.43,"Y",
"AUM 5401","GAUGE BOOST/VAC 2-5/8 PROCOMP","ACCESSORY",165.32,"Y",
"AUM 5404","GAUGE BOOST 0-35psi PROCOMP","ACCESSORY",188.43,"Y",
"AUM 5801","GAUGE BOOST 2-5/8 PHANTOM","ACCESSORY",204.4,"Y",
"AUM 5821","GAUGE OIL PRESS PHANTOM","ACCESSORY",132.43,"Y",
"DTM","MAGAZINE DIRT TRACK RACING","BOOKS",5.24,"Y",
"AUM 5431","GAUGE W/TEMP 140-280F PROCOMP LIQUID","ACCESSORY",217.76,"Y",
"PTR09-0411","SCAVENGE FILTER REPL SCREEN FOR 09-0404","MISC",17.73,"Y",
"AUM 5441","GAUGE OIL TEMP 140-280f PRO COMP","ACCESSORY",236.43,"Y",
"EUBH01","UNI-FILTER OIL 250ml","OIL",10.05,"Y",
"AUM 4611","GAUGE FUEL PRESS 2-5/8 0-15psi SILVER LIQUID","ACCESSORY",199.98,"Y",
"AUM 4131","GAUGE W/TEMP 2-1/16 140-280F LUNAR","ACCESSORY",254.2,"Y",
"AUM 4301","GAUGE BOOST/VAC 2in PROCOMP ULTRALITE","ACCESSORY",132.43,"Y",
"VHT SP513A","VHT QUICK DRY MACHINERY GREY","ACCESSORY",8.84,"Y",
"AUM 4731","GAUGE W/TEMP 140-280F CARBON FIBRE","ACCESSORY",164.43,"Y",
"RAC10700101","BALACLAVA 2 LAYER WHITE NOMEX","CLOTHING",75.54,"Y",
"AUM 4900","GAUGE PANEL 3 U/L II INTERACT PAC","ACCESSORY",332.44,"Y",
"BEL2490FB","HELMET MATT BLACK MED BELL K1 SA/05","CLOTHING",649.76,"Y",
"AUM 4621","GAUGE OIL PRESS 2-5/8 0-100psi SILVER LIQUID","ACCESSORY",217.76,"Y",
"AUM 4631","GAUGE W/TEMP 140-280f SILVER LIQUID","ACCESSORY",286.2,"Y",
"ARP235-4106","HEAD STUDS CHEV BB LONG EXHAUST ONLY","MISC",86.2,"Y","ARP's Pro series Head Studs for Chev big blocks using aftermarket heads that require long exhaust studs.

Kit includes long exhaust studs only. (8 studs with hex nuts and washers.)"
"S732-06","ADAPTOR -6m to M14x1.5m","HOSE",14.2,"Y",
"ARP200-7603","R/COVER STUDS 1/4 6pt PKT 8","MISC",31.09,"Y",
"GHG400A","HEAD GKT CHEV 400 FELPRO","GASKETS",40.08,"Y",
"ARP234-5601","MAIN STUDS CHEV SB 4 BOLT W/WINDAGE LG JNL NOT400","MISC",175.96,"Y",
"GEJ051","C/SET NISSAN L14 L16L18 1967-ON","GASKETS",34.22,"Y",
"ARP254-4009","HEAD STUDS HOLDEN V8","MISC",236.4,"Y",
"FMISC","MISC FUEL","FUEL",0,"Y",
"ARP235-6402","ROD BOLTS CHEV BB 3/8 PRO WAVE-LOC","MISC",211.54,"Y",
"ARP250-2201","PRESSURE PLATE BOLTS FORD 5/16x3/4","CLUTCH",25.76,"Y",
"ARP250-6404","ROD BOLTS FORD 302-351W/BOSS WAVELOC","MISC",151.09,"Y",
"GR8104","COVER CLAMP -12 RED","HOSE",13.32,"Y",
"ARP200-7613","R/COVER STUDS 1/4in 12pt PKT 8","MISC",43.54,"Y",
"CB634-010","B/ENDS FORD 289-302w CLEVITE","BEARINGS",45,"Y",
"ARP200-2902","FLEXPLATE BOLTS PRO SERIES","MISC",31.09,"Y",
"ARP200-6209","ROD BOLTS ? 3/8thr 1.6 under head ARP2000","MISC",87.96,"Y","4cyl set or 1/2 V8"
"ARP230-7302","TORQUE CONVERTER BOLTS CHEV,FORD 7/16","MISC",21.32,"Y",
"ARP234-1901","SUMP STUDS CHEV SB 6pt","MISC",66.65,"Y",
"ARP234-1902","SUMP STUDS CHEV SB 12pt","MISC",88.87,"Y",
"ARP230-7001","OIL PUMP STUD CHEV V8 6pt","MISC",22.2,"Y",
"ARP230-7002","OIL PUMP STUD CHEV V8 12pt","MISC",24.87,"Y",
"EDE7561","INTAKE CHEV BB PERF RPM AIR-GAP OVAL PORT","MISC",479.98,"Y",
"AUM 233902","TACHO 5in AUTOGAGE 10K MEMORY NO S/LIGHT","ACCESSORY",354.65,"Y",
"AUM 233903","TACHO 5in AUTOGAUGE INT SHIFT-LITE 10K","ACCESSORY",346.62,"Y",
"ARP430-1702","DIST STUD CHEV 6pt STAINLESS","MISC",16.87,"Y",
"AUM 2204","GAUGE CUP 2in or 2-1/16 BLACK","ACCESSORY",31.09,"Y",
"AUM 2304","TACHO 3-3/4 8000 rpm CHROME & WHITE","ACCESSORY",248.84,"Y",
"AUM 233911","TACHO 5in AUTOGAUGE 10K S/LIGHT SILVER","ACCESSORY",382.2,"Y",
"AUM 23428","GAUGE POD 2-1/16 CIVIC 96-00 DUAL","ACCESSORY",79.96,"Y",
"XRP900104","ADAPTOR -4f to -4f str","HOSE",16.87,"Y",
"QTR710200","CLUTCH BRG HYD w/4-1/2in,5-1/2in TIL/QTR/SWE","CLUTCH",408.52,"Y",
"EPC EP21C","CAM FORD 351c 288-481 FACTORY 4V","MISC",115.54,"Y",
"AUM 233906","TACHO 5in AUTOGAGE 10K MEMORY S/LIGHT","ACCESSORY",293.32,"Y",
"ARPAP4.750-1LB","STUD ARP 4.750 LONG  CHEV HEAD STUD","MISC",13.32,"Y",
"ARRHF","ARMREST RIGHT FRONT  XT WY ZB CD BLK","ACCESSORY",124.43,"Y",
"SEAL","MISC SEAL","MISC",0,"Y",
"ARP300-8303","NUT 12pt 7/16 1/2 SOCKET","ACCESSORY",5.29,"Y",
"RO7201C","TEAR OFFS R/OPT 11.5in STR (35)","ACCESSORY",58.65,"Y",
"MA 52BM","RAD STOP LEAK BRONZE POWDER","CHEMICALS",6.2,"Y",
"RJS102","BOLT IN PLATES FOR 5PT BELTS","CLOTHING",4.43,"Y",
"AUM 2203","GAUGE CUP 2in or 2-1/16 CHROME","ACCESSORY",47.98,"Y",
"DB87STD","BRAKE PADS COROLLA 73-80","BRAKES",31.09,"Y",
"CL14LB","delete","CLOTHING",293.32,"Y",
"ATCC","T/COVER CHEV SB ALLOY USE RPCR6040","ACCESSORY",59.54,"Y","NEEDS SEAL"
"ALL30076","FAN 16in ELECTRIC UNIVERSAL CURVED 1820cfm","COOLING",231.09,"Y",
"ALL30092","FAN 15in PLASTIC LIGHTWEIGHT","COOLING",60.43,"Y","Lightweight, Universal six blade fans with a 5/8in pilot hole."
"123-1000","STARTER CHRY BB / SB 1.4kw MINI STARTER","MISC",159.09,"Y",
"ALL26830","FLEXPLATE CHEV 13in 153th SFI H/DUTY","MISC",133.32,"Y",
"AUM 3531","GAUGE W/TEMP 100-250f SPORTCOMP","ACCESSORY",168.84,"Y",
"AUM3203","GAUGE CUP 2-5/8in CHROME","ACCESSORY",47.98,"Y","for use with mechanical gauge"
"FRAHP2","OIL FILTER HOLDEN 6cyl,V8","MISC",31.09,"Y",
"ALL31100","W/PUMP CHEV SB SHORT ALLOY SML SHAFT","COOLING",151.09,"Y",
"GR70632","ADAPTOR -6 to 14mm 1.5 alloy","HOSE",19.54,"Y",
"CALENDAR","CALENDAR ASST","ACCESSORY",13.33,"Y",
"ALL30120","RADIATOR SUPPORT UPPER","COOLING",8.87,"Y",
"NGKBCPR6EP11","NGK BCPR6EP-11","IGNITION",19.2,"Y",
"OPT25","BATTERY OPTIMA RED 720cca","BATTERY",300,"Y",
"ALL27502","DIST HOLD DOWN CHEV V8 BILLET BLUE","MISC",52.43,"Y",
"ALL19056","DZUS WING SML .550in SELF RETAIN U/5mm SPRING","ACCESSORY",52.43,"Y",
"ALL26815","FLEXPLATE CHEV 14in 168th C/W 400","MISC",75.51,"Y",
"ALL26820","FLEXPLATE CHEV 14in 168th SFI C/W 454","MISC",133.32,"Y",
"ALL30012","RADIATOR 26x19 CHEV TOP LEFT/BTM RT","COOLING",346.65,"Y",
"ALL30020","RADIATOR 22x19 FORD TOP RT/BTM LEFT","COOLING",346.65,"Y",
"ALL30022","RADIATOR 26x19 FORD TOP RT/BTM LEFT","COOLING",346.65,"Y",
"ALL27503","DIST HOLD DOWN CHEV V8 BILLET","MISC",57.76,"Y","This aluminum hold-down keeps distributor secured at high RPM. Fits small or big block Chevy V-8 and 90 degree Chevy V-6. Includes a stainless steel stud, nut and washer."
"ALL27504","DIST HOLD DOWN CHEV V8 BILLET RED","MISC",57.76,"Y",
"FI0209","EFI FUEL FILTER 5.7 CHEV 3/8in","AIR",31.07,"Y",
"CS10XLMC1","HELMET BLACK/RED XLG HJC","CLOTHING",177.76,"Y",
"ALL40224","FUEL FILTER -8m END CAP for ALLOY LONG","AIR",24.84,"Y",
"ALL36120","POWER STEER TANK W/BRACKET LARGE","STEERING",168.87,"Y",
"ALL40218","FUEL FILTER -8m ALLOY LONG w/STAINLESS ELEMENT","AIR",133.32,"Y","Allstar's blue anodized aluminum, high flow in-line filter with a 63 micron stainless element. Filter elements are 8 inch long and fit in a 9 inch housing. Overall length is 12 inch and outside diameter is 2inch. Filter flows enough fuel for any race car and is cool enough for any street machine or street rod."
"ALL40219","FUEL FILTER -10m ALLOY LONG w/STAINLESS ELEMENT","AIR",119.98,"Y","Allstar's blue anodized aluminum, high flow in-line filter with a 63 micron stainless element. Filter elements are 8 inch long and fit in a 9 inch housing. Overall length is 12 inch and outside diameter is 2inch. Filter flows enough fuel for any race car and is cool enough for any street machine or street rod."
"ALL40242","FUEL FILTER -12m ALLOY LONG w/STAINLESS ELEMENT","AIR",128.87,"Y","Allstar's blue anodized aluminum, high flow in-line filter with a 63 micron stainless element. Filter elements are 8 inch long and fit in a 9 inch housing. Overall length is 12 inch and outside diameter is 2inch. Filter flows enough fuel for any race car and is cool enough for any street machine or street rod."
"ALL40255","F/PUMP BLOCK OFF CHEV SB","AIR",11.54,"Y",
"GR81605","ADAPTOR -3m to 1/8m STR ALLOY","HOSE",6.2,"Y",
"ALL40227","FUEL FILTER BRK use w/long for 1-3/8in TUBE","AIR",22.2,"Y",
12239,"T/WAX HARD SHELL PASTE 270GM","ACCESSORY",9.73,"Y",
"ALL40230","FUEL FILTER BRK use w/long for 1-3/4in TUBE","AIR",22.2,"Y",
"ALL36124","POWER STEER TANK LID","STEERING",16.87,"Y",
"ALL36126","POWER STEER TANK","STEERING",133.32,"Y",
"ALL31105","W/PUMP CHEV SB SHORT ALLOY LGE SHAFT","COOLING",159.98,"Y",
"ALL36108","BREATHER BOTTLE W/FILTER ROUND SINGLE 3/8f","ACCESSORY",133.32,"Y",
"QA114-250","SPRING 14in 2.5in ID 250lb","STEERING",98,"Y",
"QRP60-018","HELMET HOSE","CLOTHING",79.84,"Y",
"HLY0-3310","CARB 750cfm HOLLEY 4bbl VAC SEC (4160)","AIR",549,"Y",
"ALL40217","FUEL FILTER -10m ALLOY LONG w/PAPER ELEMENT","AIR",111.09,"Y","Allstar's blue anodized aluminum, high flow in-line filter with a 10 micron paper element. Filter elements are 8 inch long and fit in a 9 inch housing. Overall length is 12 inch and outside diameter is 2inch. Filter flows enough fuel for any race car and is cool enough for any street machine or street rod."
"ARP134-2001","INTAKE BOLTS CHEV SB U/ 3/8 SOCKET","MISC",35.54,"Y",
"ALL36203","BREATHER 38mm 1-1/2in CLAMP ON w/SHIELD CHROME","ACCESSORY",24.87,"Y",
"ALL40100","FUNNEL 6 quart w/BRASS SCREEN","TOOLS",22.2,"Y","Allstars heavy duty plastic funnels, with a brass screen, are ideal for topping up fuel or other liquids."
"ALL19100","DZUS ROUND LGE .500in SELF RETAIN U/5mm SPRING","ACCESSORY",44.43,"Y","PKT 10
"
"QA1 JNL6S","JAM NUT STE LH 3/8unf 9/16in hex","STEERING",1.76,"Y",
"ACDG-XL-BLU","GLOVES 1 LAYER XLG BLUE CHICANE","CLOTHING",86.2,"Y",
"CH794","RAD HOSE FORD XW V8 TOP WINDSOR","COOLING",15.09,"Y",
"ALL19050","DZUS WING SML .500in SELF RETAIN U/5mm SPRING","ACCESSORY",44.43,"Y",
"CAARS9745-5","RINGS 4.255 1/16,1/16,3/16 DURAMOLY","MISC",195.54,"Y",
"ALL19310","DZUS SPRING SML 1in long .325in PKT10","ACCESSORY",17.76,"Y","Small spring 1 inch long for use with 5/16in Dzus fasteners and a reach of 325 thou"
"CRN730-0091","COIL CRANE PS91","IGNITION",142.2,"Y",
"ALL19220-1","DZUS OVAL HEAD .500 LONG EACH","ACCESSORY",6.18,"Y",
"ALL19240","DZUS WING SML .500in U/5mm SPRING PKT 10","ACCESSORY",44.43,"Y",
"ALL19300","DZUS SPRING SML 1in long .250in PKT10","ACCESSORY",16.87,"Y","Small 1 inch long spring for use with 5/16in Dzus fasteners and has a reach of 250 thou"
"AAGB926","DIST CAP HOLDEN FORD V8 BOSCH","IGNITION",16.87,"Y",
"ALL18484","BONNET PINS FILP OVER ALLOY BLACK","ACCESSORY",26.65,"Y","Kits include two aluminum 3/8in dia. pins, two aluminum scuff plates, two flip over style 3/16in dia. steel clips, and four nuts. Clip flips over stud and locks into place. Over-center action eliminates possibility of clip falling out."
"GDD042","H/SET MITSI 4G32 G32B 4/80-8/81","GASKETS",60.49,"Y",
"ALL18242-10","NUT 3/4in-16 NYLOC THIN","STEERING",16.84,"Y",
"ALL18279","JAM NUT ALLOY LH 1/2unf","STEERING",2.65,"Y","Allstar's Jam Nuts have many uses. Great for locking rod ends tightly on suspension tubes or rack and pinion steering units. Also available in steel."
"GAP340","HEAD GKT FORD 200-250 IRON","GASKETS",24.93,"Y",
"ALL19000-1","DZUS ROUND SML .500in SELF RETAIN U/5mm SPRING","ACCESSORY",7.09,"Y",
"MEL10550","OIL PUMP CHEV SB RACE HI-VOL w/steel drive","MISC",128.87,"Y","Melling's high performance high volume oil pumps for Chev small blocks have a 25% higher volume over a stock pump and have a 5/8in Screen inlet hole. The pump Housing and cover are CNC machined and the pump is manganese phosphate coated for wear and rust prevention."
"M-63","OIL PUMP CHRY 383-440 STD","MISC",114.65,"Y",
"ALL18512","BONNET PINS FLIP OVER STEEL","ACCESSORY",31.09,"Y","Kits include two 1/2in dia. chrome steel pins, two chrome steel scuff plates, two flip over clips, and four nuts."
"FERF1147P-8","VALVE INT CHEV SB 2.080 5.060L 11/32 set 8","MISC",315.54,"Y","12º Super Flo. +.100 Tip length .250"
"ALL26094","AIR CLEANER TOP & BASE 14in ALLOY","AIR",122.65,"Y",
"ALL26132","SUMP CHEV SB OVAL LH DIP","MISC",204.4,"Y",
"ALL19364","DZUS WELD PLATE SML LW pkt 10","ACCESSORY",22.2,"Y",
"ALL26085","AIR CLEANER SPACER 1/2in","AIR",26.65,"Y",
"ALL26090","AIR CLEANER TOP SPUN ALLOY LW","AIR",53.32,"Y",
"ALL26800","FLEXPLATE CHEV 14in 168th SFI","MISC",133.32,"Y",
"GR97103","WELD BUNG -8m ALLOY HEX","HOSE",9.76,"Y",
"V12YC","SPARK PLUG CHAMPION V12YC BP5FS","IGNITION",4.43,"Y",
"PAP AFD60","AIR FILTER A360 COMMODORE VL/VN","AIR",22.2,"Y",
"ULT32061","DRIVING SUIT 2 LAYER XXXL BLACK ULTRA SHEILD","CLOTHING",550.2,"Y","A NOMEX® Double Layer SFI 3.2A/5 Driving Suits with 360º shoulder Gussets for added comfort. Shoulder epauletts are double stitched for added strength and feature color matched stitching in this very affordable suit."
"ALL26156","FUEL INLET KIT -8 HOLLEY DP 9-5/16 (7/8-20)","AIR",133.32,"Y",
"ALL25981","CARB SPACER SQ BORE 1in PHENOLIC OPEN","AIR",39.09,"Y",
"RPCR9005P","SUMP CHEV SB PLAIN LH DIP","MISC",75.54,"Y",
"ALL19330","DZUS SPRING LGE 1-3/8in long .375in PKT10","ACCESSORY",20.43,"Y","Large 1-3/8in long springs for use with 3/8in Dzus fastners and a reach of 375 thou"
"WA9074","TRANS PAN TH350 CHROME","MISC",44.4,"Y",
"GR92403","BULKHEAD NUT -3 STEEL","HOSE",3.54,"Y",
"ALL26006","AIR FILTER 14in x 6in K&N STYLE","AIR",133.32,"Y","Washable Air Filter Elements offer better engine protection and increase air flow for more power and torque. After cleaning, elements may be used again and again. Elements are 14in X 6in and pre-oiled ."
"HLY122-89","JETS HOLLEY MAIN 89","AIR",8.87,"Y",
"HUR3838520","SHIFTER V-MATIC 2 3 SPD HURST","TRANS",417.76,"Y",
"ULT73200-SH/72211","SEAT FULL CONTAIN 15in LW BLK 20deg","ACCESSORY",1566.2,"Y",
"ALL26000","AIR FILTER 14in x 3in K&N STYLE","AIR",105.76,"Y","Washable Air Filter Elements offer better engine protection and increase air flow for more power and torque. After cleaning, elements may be used again and again. Elements are 14in x 3in and pre-oiled ."
"ALL26002","AIR FILTER 14in x 4in K&N STYLE","AIR",111.09,"Y","Washable Air Filter Elements offer better engine protection and increase air flow for more power and torque. After cleaning, elements may be used again and again. Elements are 14in x 4in and pre-oiled ."
"ALL68511","DIFF BRG KIT FORD 9in 2.893","DIFF",199.98,"Y","Kit contains all the hard-to-find individual parts for a quick, trouble-free installation. Kits Include: Pinion and side (carrier) bearings, pinion seal, pinion depth shims, adjustable side (carrier) shims, crush sleeve (spacer), pinion nut, one ounce tube of silicone or gasket, gear marking compound, and ring gear bolts. 28 spline pinion"
"ALL68512","DIFF BRG KIT FORD 9in 3.062in","DIFF",199.98,"Y","Kit contains all the hard-to-find individual parts for a quick, trouble-free installation. Kits Include: Pinion and side (carrier) bearings, pinion seal, pinion depth shims, adjustable side (carrier) shims, crush sleeve (spacer), pinion nut, one ounce tube of silicone or gasket, gear marking compound, and ring gear bolts. For use with a 28 spline pinion"
"ALL68538","DIFF BRG KIT FORD 9in 3.062in w/28spl Dayt pinion","DIFF",246.2,"Y","Kit contains all the hard-to-find individual parts for a quick, trouble-free installation. Kits Include: Pinion and side (carrier) bearings, pinion seal, pinion depth shims, adjustable side (carrier) shims, crush sleeve (spacer), pinion nut, one ounce tube of silicone or gasket, gear marking compound, and ring gear bolts. 28 spline Daytona pinion"
"ALL60106","SHOCK MOUNT FLAT","STEERING",14.2,"Y",
"ALL68509","DIFF BRG KIT FORD 9in 3.062in w/Solid spacer","DIFF",204.43,"Y","Kit contains all the hard-to-find individual parts for a quick, trouble-free installation. Kits Include: Pinion and side (carrier) bearings, pinion seal, pinion depth shims, adjustable side (carrier) shims, solid sleeve (spacer), pinion nut, one ounce tube of silicone or gasket, gear marking compound, and ring gear bolts. 28 spline pinion"
"SR7101P","OIL PUMP SCREEN CHEV SB use w/OVAL 6 DOOR","MISC",35.54,"Y",
"ALL69000","DRIVESHAFT LOOP UNIVERSAL USE RPCR7120","DIFF",60.43,"Y",
"FAL 3910","TRANS COOLER MOUNTING KIT","TRANS",17.73,"Y",
"CAN24-200","ACCUSUMP 3 QUART BRK ONLY","MISC",39.98,"Y",
"ALL40222","FUEL FILTER ELEMENT for LONG INLINE STAINLESS","AIR",51.54,"Y","Allstar's replacement filter for the blue anodized aluminum, high flow in-line filter with a 63 micron stainless element. Filter elements are 8 inch long and fit in a 9 inch housing. Filter flows enough fuel for any race car."
"ALL68542","DIFF BRG KIT FORD 9in 3.250in w/28spl Dayt pinion","DIFF",239.98,"Y","Kit contains all the hard-to-find individual parts for a quick, trouble-free installation. Kits Include: Pinion and side (carrier) bearings, pinion seal, pinion depth shims, adjustable side (carrier) shims, crush sleeve (spacer), pinion nut, one ounce tube of silicone or gasket, gear marking compound, and ring gear bolts.

Note - a bearing kit for use with a spool designed for a 3.062 case is unavailable, the spool required needs to have an OD of 1.990in"
"ALL68543","DIFF BRG KIT FORD 9in 3.250 w/28spl Dayt pin,solid","DIFF",262.2,"Y","Kit contains all the hard-to-find individual parts for a quick, trouble-free installation. Kits Include: Pinion and side (carrier) bearings, pinion seal, pinion depth shims, adjustable side (carrier) shims, solid sleeve (spacer), pinion nut, one ounce tube of silicone or gasket, gear marking compound, and ring gear bolts.

Note - a bearing kit for use with a spool designed for a 3.062 case is unavailable, the spool required needs to have an OD of 1.990in"
"ALL68060","SPOOL FORD 9in 28spl","DIFF",302.2,"Y",
"QTR309390","CLUTCH PLATE 7.25in 1-1/8in 10 SPLINE (3)","CLUTCH",439.09,"Y",
"HLY12-704","REGULATOR HOLLEY LARGE 1/2npt FIT","AIR",213.32,"Y",
"ALL40180","FUEL LINE 3/8in ALLOY 25ft ROLL","AIR",56.84,"Y",
"ALL60104","SHOCK MOUNT LONG","STEERING",14.2,"Y",
"GKTP-1","GASKET PAPER 1.5mm 50cm x 1mtr","GASKETS",26.65,"Y",
"ALL68164","MINI SPOOL GM 12 BOLT 8.875in 30spline","DIFF",199.96,"Y",
"ALL68395","PINION SUPPORT 9in w/28spl pinion ALLOY","DIFF",293.32,"Y","28spl PINION NOT 28 SPLINE AXLES"
"ALL68070","SPOOL FORD 9in 35spl use with 3.250 case","DIFF",311.09,"Y",
"ALL68120","DIFF PIN FORD 9in","DIFF",39.09,"Y",
"AFC85010B","SWITCH PANEL IGN W/START BTN","ACCESSORY",69.32,"Y","3in x 4in"
"ALL80125","GAUGE PANEL 2-5/8 DUAL","ACCESSORY",33.76,"Y",
"RT4000W-116","SEAT WIDE","ACCESSORY",750,"Y",
"ALL72044","DIFF GKT FORD 9in","DIFF",14.2,"Y",
"RPCR6053","KICKDOWN CABLE TH350 BRAIDED","TRANS",70.2,"Y","To add more shine to your engine compartment, try RPC's Polished Cut-to-Fit Braided Stainless Kickdown Cable. It has aluminum fittings with polished ferrule to eliminate frayed cable ends. Kickdowns are adaptable for all types of manifolds including tunnel ram, blower manifolds and Weber induction systems. Complete instructions included in kit."
"ALL80122","GAUGE PANEL 3 PRO-COMP OP/TEMP/OT","ACCESSORY",613.32,"Y",
"ALL80142","SWITCH PANEL IGN W/START BTN & LIGHT","ACCESSORY",70.2,"Y",
"ALL80146","SWITCH PANEL IGN W/START BTN & 2 LIGHT","ACCESSORY",102.2,"Y",
"KNE58-1191","VELOCITY STACK 10in w/5in FILTER","AIR",158.2,"Y","Note, when using this velocity stack on dual carburetor set-ups there must be at least 9.250 in. from stud-to-stud for proper clearance. These velocity stacks will not fit Weiand superchargers or Edelbrock tunnel ram intakes.

Filter Height (in): 5.000 in. 
Net Height from Carb Flange (in): 10.500 in. 


"
"GR82409","TEE -4 ALLOY","HOSE",15.09,"Y",
"T9B","TIE DOWN H/DUTY BLUE","ACCESSORY",34.62,"Y",
"ALL80141","SWITCH PANEL IGN W/START BTN & FLIP UP","ACCESSORY",84.43,"Y",
"ALL72050","DIFF GKT Q/CHANGE REAR SPRINT PRO ELIMINATOR STD","DIFF",7.09,"Y",
"ALL72060","DIFF COVER NUTS Q/CHANGE ALLOY PKT 10","DIFF",66.65,"Y",
"ALL69011","ENGINE DIAPER SPORTSMAN non-sfi","MISC",355.54,"Y","Heavy duty engine diapers will contain engine oil and fragments if an engine failure occurs. Increase safety and reduce the chance of control loss due to debris on the racing surface. Diapers wrap around oil pan and secure to header bolts. Diapers are offered in two versions. The NHRA/IHRA approved unit (ALL69011) is required in many sportsman drag racing classes including Advanced E.T., Super Gas, Super Comp, Top Dragster, Top Sportsman and Competition Eliminator. ALL69011 has a sewn-in, non-replaceable oil absorbent pad. The SFI diaper (ALL69012) meets the same sportsman classes and SFI 7.2 specifications. ALL69012 includes a replaceable oil absorbent pad and four heavy duty webbed straps and buckles. Units measure 23in long x 12-1/2in high x 12in wide."
"ALL69015","U-BOLT KIT 9in 27mm 1-1/16in CUP for Q/C 1310 yoke","STEERING",22.2,"Y",
"ALL69016","U-BOLT KIT for 1350 yoke","STEERING",22.2,"Y",
"ALL80112","GAUGE PANEL 3 SPORT COMP OP/TEMP/OT","ACCESSORY",470.2,"Y",
"WGM","MISC WASTE GATE","EXH",0,"Y",
"CANO-08","OIL CAN I PINT w/STEEL PUMP","TOOLS",8.88,"Y",
"EM318E","ENGINE MOUNT CHRYS 318-440 1966-73","MISC",15.98,"Y",
"ALL76404","MIRROR 4 PANEL","ACCESSORY",44.43,"Y",
"ALL80110","GAUGE PANEL 2 SPORT COMP OP/TEMP","ACCESSORY",389.32,"Y",
"R283N","CLUTCH KIT MAZDA/FORD 2.0 FE","CLUTCH",159.96,"Y",
"ALL44162","MUD SCRAPER BLUE","ACCESSORY",16.84,"Y",
"H1-25-CH","BREATHER 25mm CLAMP ON CHROME","ACCESSORY",22.2,"Y",
"ALL44138","TYRE VALVE STEM REPL FILLER TUBE 1/2in for ALL4413","TYRES",4.52,"Y",
"WEL734-31052","WHEEL MINI SPRINT 13x10 2in OFF w/beadlock & cover","TYRES",620.44,"Y","Weld's 13 inch right rear Magnum Mini Sprint 31 spline 734 series wheel is 10in wide, with a 2in offset, external beadlock and cover"
86540,"NUMBER PLATE LIGHT BOXED","ACCESSORY",11.51,"Y",
"S350-03","ADAPTOR -3m to 3/8-24m IF","HOSE",10.65,"Y",
"WA9179","TIMING TAB CHEV SB 8in ADJUSTABLE CHROME","ACCESSORY",13.32,"Y",
"ALL44165","MUD SCRAPER ALLOY LONG","ACCESSORY",39.09,"Y",
"HLY134-104","BOWL HOLLEY CTR HUNG SEC DOUBLE PUMP","AIR",71.07,"Y",
"ALL36109","BREATHER BOTTLE W/FILTER ROUND DUAL 3/8f","ACCESSORY",150.2,"Y",
"ALL40301","F/PUMP BLOCK OFF CHEV SB ALLOY","AIR",39.98,"Y",
"RD APRON","APRON RACER DIRECT","CLOTHING",31.09,"Y",
"ALL40273","F/PUMP CHEV BB 130gph 13-16psi","AIR",168.87,"Y","Racing 6 Valve Fuel Pump Chev BB 396-502
A must for high horsepower applications requiring a high volume, high pressure fuel pump. Six valve pumps utilize extra-large 1/2"" NPT inlet and outlet fittings, and are capable of 130 gallons per hour of free flow. Pumps are compatible with gasoline or alcohol, output 13-16PSI, and therefore require the use of a fuel pressure regulator. 
"
"ALL40275","F/PUMP FORD 289-351w 130gph 13-16psi","AIR",168.87,"Y","A must for high horsepower applications requiring a high volume, high pressure fuel pump. Six valve pumps utilize extra-large 1/2"" NPT inlet and outlet fittings, and are capable of 130 gallons per hour of free flow. Pumps are compatible with gasoline or alcohol, output 13-16PSI, and therefore require the use of a fuel pressure regulator."
"ALL40280","F/PUMP CHEV SB 200gph BILLET RACE NLA","AIR",440,"Y",
"CERAMIC-16AMP","FUSE CERAMIC 16 AMP RED","ELECTRICAL",0.89,"Y",
